CdStationMesureEauxSurface,LbStationMesureEauxSurface,DatePrel,Température,pH,O2_dissous,Conductivité,MES,Turbidité,Carbone_org,Nitrates,Phosphore_total,Azote_Kjeldahl,Orthophosphates,Ammonium,Nitrites,DBO5,DCO
02057000,LA MOSELLE A MEREVILLE,2013-08-22,20.0,8.4,7.1,460.0,3.0,2.0,3.2,2.7,0.07,0.5,0.196,0.05,0.03,0.9,8.0
02057000,LA MOSELLE A MEREVILLE,2013-09-19,13.0,7.8,9.8,140.0,72.0,8.1,5.9,5.2,0.07,1.4,0.175,0.06,0.03,1.4,40.0
02057000,LA MOSELLE A MEREVILLE,2013-10-17,11.0,7.6,10.2,150.0,34.0,18.0,6.9,3.8,0.08,0.7,0.015,0.05,0.01,1.4,27.0
02057000,LA MOSELLE A MEREVILLE,2013-11-14,8.3,7.7,11.3,150.0,10.0,7.3,3.5,4.1,0.04,0.5,0.117,0.07,0.03,1.0,9.0
02057250,LE MADON A MATTAINCOURT,2013-01-08,,,,,,,,20.0,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-02-05,6.0,8.2,10.7,426.0,93.0,73.0,4.8,12.0,0.12,0.9,0.2,0.06,0.03,1.6,19.0
02057250,LE MADON A MATTAINCOURT,2013-03-05,,,,,,,,17.0,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-04-02,5.4,8.2,9.7,865.0,7.8,1.8,2.2,16.0,0.02,0.5,0.07,0.05,0.05,1.4,8.0
02057250,LE MADON A MATTAINCOURT,2013-04-29,,,,,,,,21.0,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-05-28,10.8,8.0,9.5,736.0,14.0,9.8,4.0,16.0,0.09,0.5,0.15,0.05,0.06,0.7,6.0
02057250,LE MADON A MATTAINCOURT,2013-06-26,,,,,,,,14.7,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-07-23,21.0,8.15,6.7,1100.0,3.0,5.7,2.3,12.4,0.08,0.5,0.197,0.05,0.07,0.5,6.0
02057250,LE MADON A MATTAINCOURT,2013-08-20,,,,,,,,11.5,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-09-17,12.0,8.1,9.0,810.0,40.0,34.4,6.3,28.8,0.14,1.0,0.384,0.05,0.1,1.0,12.0
02057250,LE MADON A MATTAINCOURT,2013-10-15,,,,,,,,13.8,,,,,,,
02057250,LE MADON A MATTAINCOURT,2013-11-13,9.2,8.0,10.8,590.0,26.0,27.7,3.6,14.6,0.09,0.8,0.181,0.05,0.03,1.5,15.0
02057400,LE MADON A AMBACOURT,2013-01-08,7.4,8.3,11.3,741.0,12.0,10.0,3.2,19.0,0.09,0.7,0.21,0.07,0.08,1.5,5.0
02057400,LE MADON A AMBACOURT,2013-02-05,5.7,7.9,11.4,451.0,69.0,72.0,4.8,15.0,0.13,1.2,0.22,0.07,0.03,1.5,19.0
02057400,LE MADON A AMBACOURT,2013-03-05,4.0,8.2,10.8,863.0,3.5,3.3,2.0,18.0,0.06,0.5,0.16,0.05,0.05,2.2,7.0
02057400,LE MADON A AMBACOURT,2013-04-02,5.2,8.0,10.5,874.0,4.2,1.1,2.3,20.0,0.05,0.5,0.16,0.05,0.04,1.4,6.0
02057400,LE MADON A AMBACOURT,2013-04-29,9.5,8.0,10.0,519.0,52.0,23.0,7.2,21.0,0.1,1.2,0.25,0.18,0.11,2.9,25.0
02057400,LE MADON A AMBACOURT,2013-05-28,11.1,8.2,10.4,719.0,11.0,8.2,3.8,15.0,0.07,0.5,0.18,0.05,0.06,0.7,7.0
02057400,LE MADON A AMBACOURT,2013-06-26,14.0,7.7,7.5,970.0,11.0,3.3,3.9,15.7,0.08,1.0,0.289,0.07,0.11,0.9,12.0
02057400,LE MADON A AMBACOURT,2013-07-23,23.0,7.9,7.4,1100.0,9.0,6.2,2.5,9.7,0.08,0.7,0.152,0.05,0.04,0.5,12.0
02057400,LE MADON A AMBACOURT,2013-08-20,19.0,8.2,9.9,1100.0,7.0,4.1,2.3,9.0,0.1,0.5,0.279,0.05,0.03,0.9,5.0
02057400,LE MADON A AMBACOURT,2013-09-17,13.0,8.25,9.5,840.0,20.0,15.1,4.8,19.5,0.15,0.7,0.375,0.05,0.07,0.8,12.0
02057400,LE MADON A AMBACOURT,2013-10-15,12.0,8.0,9.6,530.0,170.0,12.4,7.4,14.0,0.21,1.5,0.31,0.09,0.06,2.4,33.0
02057400,LE MADON A AMBACOURT,2013-11-13,9.0,8.2,11.8,590.0,24.0,24.6,4.0,13.5,0.1,0.5,0.205,0.05,0.03,1.4,14.0
02057520,LE MADON A CEINTREY,2013-01-08,7.0,8.4,8.5,778.0,13.0,13.0,3.3,21.0,0.1,0.7,0.21,0.07,0.08,1.3,7.0
02057520,LE MADON A CEINTREY,2013-02-05,5.6,8.25,11.5,529.0,77.0,63.0,4.2,14.0,0.13,1.0,0.22,0.06,0.03,1.2,15.0
02057520,LE MADON A CEINTREY,2013-03-05,3.9,8.2,12.2,949.0,4.8,4.1,2.4,17.0,0.07,0.7,0.14,0.05,0.05,1.9,6.0
02057520,LE MADON A CEINTREY,2013-04-02,5.7,8.3,9.1,913.0,3.8,17.0,2.3,15.0,0.05,0.5,0.09,0.05,0.05,1.5,12.0
02057520,LE MADON A CEINTREY,2013-04-29,9.5,8.1,9.8,477.0,99.0,63.0,8.9,24.0,0.12,1.5,0.26,0.13,0.13,3.2,32.0
02057520,LE MADON A CEINTREY,2013-05-28,11.9,8.2,10.3,749.0,12.0,9.3,4.5,15.0,0.09,0.5,0.19,0.05,0.06,0.7,10.0
02057520,LE MADON A CEINTREY,2013-06-26,16.0,7.95,7.0,840.0,16.0,11.0,8.9,16.8,0.18,1.3,0.374,0.12,0.24,1.5,23.0
02057520,LE MADON A CEINTREY,2013-07-23,25.0,8.1,6.0,1200.0,9.0,6.1,3.0,5.6,0.04,0.5,0.118,0.06,0.05,0.5,12.0
02057520,LE MADON A CEINTREY,2013-08-20,20.0,8.1,7.7,1100.0,12.0,9.8,4.6,9.3,0.13,0.7,0.32,0.05,0.04,1.1,12.0
02057520,LE MADON A CEINTREY,2013-09-17,14.0,8.25,8.4,1500.0,16.0,9.2,3.1,8.6,0.13,0.5,0.353,0.06,0.04,0.7,7.0
02057520,LE MADON A CEINTREY,2013-10-15,11.0,8.2,9.2,790.0,39.0,26.6,5.3,15.9,0.13,0.8,0.241,0.05,0.04,2.5,19.0
02057520,LE MADON A CEINTREY,2013-11-13,8.9,8.2,11.6,580.0,31.0,34.9,4.4,13.3,0.12,0.6,0.238,0.05,0.03,1.3,18.0
02057600,LE BRENON A AUTREY,2013-01-08,,,,,,,,22.0,,,,,,,
02057600,LE BRENON A AUTREY,2013-02-05,5.6,8.15,11.1,465.0,71.0,71.0,4.5,15.0,0.16,0.9,0.23,0.09,0.03,1.4,20.0
02057600,LE BRENON A AUTREY,2013-03-05,,,,,,,,15.0,,,,,,,
02057600,LE BRENON A AUTREY,2013-04-02,4.0,8.3,9.0,593.0,3.0,1.1,2.6,22.0,0.02,0.5,0.07,0.05,0.07,1.7,12.0
02057600,LE BRENON A AUTREY,2013-04-29,,,,,,,,20.0,,,,,,,
02057600,LE BRENON A AUTREY,2013-05-28,12.2,8.2,10.4,591.0,6.9,5.2,3.8,12.0,0.09,0.5,0.16,0.05,0.07,1.1,7.0
02057600,LE BRENON A AUTREY,2013-06-26,,,,,,,,10.9,,,,,,,
02057600,LE BRENON A AUTREY,2013-07-23,23.0,8.05,5.0,670.0,3.0,1.9,4.5,3.4,0.11,0.8,0.346,0.05,0.04,0.5,19.0
02057600,LE BRENON A AUTREY,2013-08-20,,,,,,,,3.4,,,,,,,
02057600,LE BRENON A AUTREY,2013-09-17,13.0,8.2,9.0,580.0,19.0,8.8,6.0,12.2,0.18,0.8,0.442,0.05,0.08,1.5,15.0
02057600,LE BRENON A AUTREY,2013-10-15,,,,,,,,16.5,,,,,,,
02057600,LE BRENON A AUTREY,2013-11-13,9.1,8.3,11.6,570.0,29.0,13.7,2.6,13.0,0.12,0.5,0.257,0.1,0.07,1.4,11.0
02058000,LE MADON A XEUILLEY,2013-01-08,6.9,8.2,8.4,738.0,13.0,14.0,3.4,22.0,0.09,0.9,0.21,0.08,0.08,1.7,10.0
02058000,LE MADON A XEUILLEY,2013-02-05,5.3,8.2,11.9,502.0,63.0,69.0,4.3,17.0,0.15,0.9,0.24,0.1,0.04,1.7,18.0
02058000,LE MADON A XEUILLEY,2013-03-05,4.2,8.35,9.7,891.0,4.6,3.8,2.4,17.0,0.05,0.6,0.14,0.06,0.05,2.2,5.0
02058000,LE MADON A XEUILLEY,2013-04-02,5.8,8.3,9.9,856.0,3.3,0.91,2.2,16.0,0.04,0.5,0.09,0.05,0.05,1.9,10.0
02058000,LE MADON A XEUILLEY,2013-04-29,9.7,8.0,10.4,478.0,98.0,69.0,8.7,24.0,0.14,1.5,0.28,0.13,0.13,3.3,32.0
02058000,LE MADON A XEUILLEY,2013-05-28,11.9,8.2,10.5,709.0,12.0,10.0,3.7,15.0,0.08,0.5,0.18,0.05,0.06,0.8,9.0
02058000,LE MADON A XEUILLEY,2013-06-26,16.0,8.0,7.1,760.0,17.0,7.0,8.3,15.7,0.17,1.2,0.359,0.11,0.21,1.5,22.0
02058000,LE MADON A XEUILLEY,2013-07-23,24.0,7.95,6.2,1100.0,4.0,1.3,3.5,5.6,0.06,1.7,0.103,0.07,0.09,0.5,9.0
02058000,LE MADON A XEUILLEY,2013-08-20,20.0,8.15,8.1,1100.0,6.0,2.9,3.3,6.7,0.11,0.5,0.294,0.05,0.04,1.3,8.0
02058000,LE MADON A XEUILLEY,2013-09-17,15.0,8.3,9.2,1400.0,17.0,4.5,3.3,9.6,0.14,0.5,0.351,0.08,0.04,0.9,9.0
02058000,LE MADON A XEUILLEY,2013-10-15,12.0,8.2,10.0,740.0,48.0,37.3,6.0,17.0,0.16,1.1,0.285,0.05,0.05,3.4,20.0
02058000,LE MADON A XEUILLEY,2013-11-13,8.8,8.2,12.0,570.0,55.0,35.5,4.5,13.9,0.13,0.5,0.245,0.05,0.03,1.5,15.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-01-14,4.7,8.3,11.7,343.0,5.3,5.4,3.1,8.6,0.07,0.5,0.15,0.12,0.05,2.4,5.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-02-07,4.0,8.0,10.8,263.0,47.0,22.0,2.8,7.3,0.08,0.5,0.13,0.07,0.02,1.6,17.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-03-07,5.8,8.1,9.5,410.0,5.1,4.7,2.6,12.0,0.06,0.7,0.12,0.08,0.04,1.6,6.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-04-04,7.0,8.3,10.9,364.0,5.5,2.0,2.5,6.4,0.06,0.5,0.03,0.05,0.03,2.3,16.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-05-02,10.8,8.1,9.8,366.0,27.0,41.0,6.0,13.0,0.1,1.0,0.22,0.09,0.08,1.5,19.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-05-29,12.0,8.1,10.0,309.0,9.0,3.6,3.4,5.9,0.06,0.5,0.13,0.05,0.01,0.8,9.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-06-27,17.0,7.8,7.8,410.0,8.0,4.9,4.4,6.3,0.07,0.6,0.186,0.11,0.08,0.8,14.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-07-25,24.0,8.05,5.7,450.0,5.0,3.5,3.5,3.0,0.06,0.8,0.117,0.13,0.06,0.5,13.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-08-22,20.0,8.45,7.7,580.0,9.0,6.8,3.8,1.9,0.04,0.6,0.1,0.05,0.04,1.7,14.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-09-19,14.0,8.0,9.5,500.0,30.0,7.8,5.0,9.0,0.12,0.7,0.227,0.08,0.06,0.9,15.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-10-17,12.0,8.0,11.5,220.0,68.0,41.5,8.4,7.5,0.16,1.0,0.17,0.07,0.03,1.9,29.0
02059500,LA MOSELLE A PIERRE-LA-TREICHE,2013-11-14,8.0,8.0,11.8,230.0,15.0,13.0,3.8,5.7,0.06,0.5,0.129,0.05,0.03,1.6,9.0
02060500,LA MOSELLE A GONDREVILLE,2013-01-14,5.0,8.3,11.5,365.0,4.4,4.9,2.9,10.0,0.06,0.5,0.16,0.1,0.06,1.9,5.0
02060500,LA MOSELLE A GONDREVILLE,2013-02-07,4.3,7.9,11.1,270.0,20.0,22.0,3.0,7.5,0.07,0.5,0.13,0.07,0.02,1.3,13.0
02060500,LA MOSELLE A GONDREVILLE,2013-03-07,5.9,8.0,11.0,438.0,7.9,5.5,2.4,10.0,0.06,0.6,0.17,0.08,0.04,1.7,13.0
02060500,LA MOSELLE A GONDREVILLE,2013-04-04,7.5,8.4,12.4,395.0,3.5,0.96,2.5,7.3,0.03,0.5,0.015,0.05,0.03,1.7,9.0
02060500,LA MOSELLE A GONDREVILLE,2013-05-02,10.8,7.9,10.7,386.0,26.0,39.0,5.8,14.0,0.09,0.9,0.22,0.11,0.09,1.5,25.0
02060500,LA MOSELLE A GONDREVILLE,2013-05-29,12.0,7.7,10.0,337.0,9.2,4.5,2.9,6.9,0.06,0.5,0.13,0.05,0.01,0.8,11.0
02060500,LA MOSELLE A GONDREVILLE,2013-06-27,17.0,7.7,7.1,590.0,9.0,2.1,4.3,6.3,0.08,0.7,0.201,0.09,0.09,0.9,10.0
02060500,LA MOSELLE A GONDREVILLE,2013-07-25,24.0,7.8,5.1,440.0,3.0,1.7,3.5,4.1,0.08,0.9,0.172,0.11,0.08,0.5,12.0
02060500,LA MOSELLE A GONDREVILLE,2013-08-22,21.0,8.0,6.9,580.0,3.0,2.8,3.6,3.0,0.06,0.5,0.143,0.09,0.03,0.8,9.0
02060500,LA MOSELLE A GONDREVILLE,2013-09-19,15.0,8.05,9.9,520.0,31.0,12.2,4.6,7.5,0.12,0.6,0.27,0.07,0.05,0.9,16.0
02060500,LA MOSELLE A GONDREVILLE,2013-10-17,12.0,7.8,10.8,230.0,110.0,47.1,8.7,8.0,0.12,1.4,0.389,0.15,0.16,1.9,26.0
02060500,LA MOSELLE A GONDREVILLE,2013-11-14,8.3,7.8,11.9,240.0,15.0,13.5,3.8,6.5,0.06,0.5,0.158,0.08,0.03,1.4,9.0
02060750,LA MOSELLE A LIVERDUN,2013-01-14,4.8,7.85,10.8,376.0,4.7,4.7,2.9,11.0,0.07,0.5,0.2,0.16,0.06,3.6,12.0
02060750,LA MOSELLE A LIVERDUN,2013-02-11,3.0,8.05,11.9,345.0,11.0,7.6,3.6,10.0,,0.5,0.1,0.11,0.03,2.4,10.0
02060750,LA MOSELLE A LIVERDUN,2013-03-11,7.0,8.2,10.0,369.0,6.4,4.5,2.8,8.5,0.04,0.6,0.07,0.09,0.04,0.9,8.0
02060750,LA MOSELLE A LIVERDUN,2013-04-08,7.3,8.6,11.6,410.0,5.3,2.9,2.8,8.9,0.38,0.6,0.018,0.05,0.03,3.3,5.0
02060750,LA MOSELLE A LIVERDUN,2013-05-06,13.2,7.85,11.4,338.0,28.0,44.0,6.3,10.0,0.1,0.8,0.22,0.08,0.07,0.8,21.0
02060750,LA MOSELLE A LIVERDUN,2013-05-22,11.5,7.9,8.1,323.0,91.0,41.0,,,0.14,1.2,,,,2.2,32.0
02060750,LA MOSELLE A LIVERDUN,2013-06-03,12.3,7.8,10.0,280.0,16.0,20.0,5.9,7.2,0.08,0.6,0.12,0.11,0.05,1.2,15.0
02060750,LA MOSELLE A LIVERDUN,2013-06-18,22.0,7.7,9.9,383.0,9.2,3.0,,,0.05,0.8,,,,2.2,11.0
02060750,LA MOSELLE A LIVERDUN,2013-07-01,21.0,7.5,6.5,410.0,8.0,4.2,5.0,7.6,0.08,0.6,0.243,0.09,0.08,0.6,11.0
02060750,LA MOSELLE A LIVERDUN,2013-07-24,26.2,8.7,8.3,446.0,4.8,3.0,,,0.04,0.5,,,,1.2,12.0
02060750,LA MOSELLE A LIVERDUN,2013-07-29,25.0,7.8,8.8,440.0,8.0,6.0,3.5,4.0,0.07,0.6,0.145,0.14,0.06,1.7,8.0
02060750,LA MOSELLE A LIVERDUN,2013-08-26,19.0,8.1,6.7,530.0,5.0,1.9,3.8,3.4,0.06,0.7,0.114,0.17,0.04,0.7,11.0
02060750,LA MOSELLE A LIVERDUN,2013-08-28,20.5,7.9,8.1,562.0,3.8,5.0,,,0.08,0.5,,,,1.5,10.0
02060750,LA MOSELLE A LIVERDUN,2013-09-23,14.0,7.65,9.9,280.0,8.0,7.2,5.6,9.2,0.08,1.0,0.168,0.08,0.04,1.2,16.0
02060750,LA MOSELLE A LIVERDUN,2013-09-25,16.2,7.8,9.1,290.0,4.7,1.0,,,0.07,0.7,,,,1.2,11.0
02060750,LA MOSELLE A LIVERDUN,2013-10-21,13.0,8.0,8.8,290.0,15.0,16.1,4.5,9.0,0.08,0.8,0.16,0.12,0.04,1.3,15.0
02060750,LA MOSELLE A LIVERDUN,2013-10-22,14.5,7.9,10.3,285.0,16.0,13.0,,,0.08,0.5,,,,1.1,19.0
02060750,LA MOSELLE A LIVERDUN,2013-11-18,7.9,7.9,12.6,300.0,48.0,10.1,3.0,7.7,0.06,0.5,0.127,0.07,0.03,1.9,6.0
02061500,LA MEURTHE A FRAIZE,2013-01-14,3.9,8.2,10.5,84.0,2.5,1.6,1.4,3.5,0.02,0.5,0.07,0.05,0.01,2.0,6.0
02061500,LA MEURTHE A FRAIZE,2013-02-11,2.6,7.6,12.2,93.0,3.7,2.0,1.6,3.3,0.04,0.7,0.08,0.05,0.01,3.1,6.0
02061500,LA MEURTHE A FRAIZE,2013-03-11,4.8,7.65,12.0,77.0,4.0,1.4,2.0,2.8,0.04,0.5,0.04,0.06,0.01,0.8,5.0
02061500,LA MEURTHE A FRAIZE,2013-04-08,3.9,7.5,12.0,83.0,2.0,0.22,1.2,2.9,0.01,0.5,0.06,0.05,0.01,1.1,5.0
02061500,LA MEURTHE A FRAIZE,2013-05-06,8.2,7.4,11.0,70.0,3.6,1.5,1.7,2.4,0.03,0.5,0.08,0.05,0.01,0.5,5.0
02061500,LA MEURTHE A FRAIZE,2013-06-03,7.6,7.4,11.2,71.0,8.5,2.4,2.3,2.3,0.03,0.5,0.03,0.05,0.01,1.1,14.0
02061500,LA MEURTHE A FRAIZE,2013-07-01,10.0,6.95,12.0,81.0,3.0,0.5,2.1,2.4,0.02,0.5,0.042,0.05,0.01,0.6,5.0
02061500,LA MEURTHE A FRAIZE,2013-07-29,16.0,7.95,8.5,99.0,5.0,1.1,2.2,3.3,0.04,0.5,0.105,0.05,0.03,1.6,9.0
02061500,LA MEURTHE A FRAIZE,2013-08-26,13.0,7.0,10.1,90.0,3.0,1.4,1.8,2.9,0.06,0.5,0.133,0.09,0.07,1.3,8.0
02061500,LA MEURTHE A FRAIZE,2013-09-23,11.0,8.2,9.7,80.0,3.0,1.0,2.0,2.6,0.03,0.5,0.043,0.05,0.01,0.8,5.0
02061500,LA MEURTHE A FRAIZE,2013-10-21,10.0,7.4,10.5,83.0,5.0,2.4,2.9,2.7,0.03,0.5,0.053,0.05,0.01,1.2,7.0
02061500,LA MEURTHE A FRAIZE,2013-11-18,5.9,7.9,11.8,86.0,4.0,0.6,1.6,2.8,0.02,0.5,0.054,0.06,0.01,1.8,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-01-09,5.0,7.2,12.1,39.0,2.0,0.73,1.8,2.1,0.03,0.5,0.04,0.05,0.01,0.5,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-02-07,3.2,6.85,12.5,46.0,2.7,0.83,1.9,2.0,0.01,0.5,0.04,0.05,0.01,1.2,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-03-06,4.4,8.1,11.6,47.0,2.0,0.51,1.5,2.3,0.01,0.5,0.02,0.05,0.01,2.2,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-04-03,3.6,7.45,12.8,46.0,2.0,0.38,5.0,1.6,0.01,0.5,0.015,0.05,0.01,1.2,7.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-05-02,8.6,7.3,10.6,45.0,3.2,0.69,2.0,1.4,0.01,0.5,0.03,0.05,0.01,0.8,12.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-05-30,7.6,7.3,11.2,44.0,2.0,0.61,2.1,1.3,0.02,0.5,0.05,0.05,0.01,0.9,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-06-26,9.8,6.9,10.0,52.0,2.0,0.8,2.7,1.6,0.02,0.5,0.05,0.05,0.01,0.6,7.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-07-24,14.0,7.05,9.5,53.0,7.0,0.8,1.7,2.0,0.02,0.5,0.033,0.05,0.01,0.6,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-08-21,10.0,7.6,10.3,55.0,2.0,0.9,1.2,2.0,0.01,0.5,0.042,0.05,0.01,0.5,5.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-09-18,11.0,6.8,8.2,37.0,9.0,2.6,5.3,1.3,0.02,0.5,0.039,0.05,0.01,0.9,15.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-10-16,9.1,6.8,10.0,42.0,8.0,2.8,5.4,1.9,0.01,0.5,0.032,0.05,0.01,1.2,17.0
02061970,LA PETITE MEURTHE A BAN-SUR-MEURTHE-CLEFCY (CLEFCY),2013-11-14,7.1,6.6,12.4,34.0,4.0,1.4,1.8,1.8,0.01,0.5,0.025,0.05,0.01,0.9,5.0
02063000,LA MEURTHE A GRATIN,2013-01-09,5.2,7.2,12.2,86.0,4.3,3.7,2.1,4.3,0.05,0.9,0.09,0.09,0.02,0.5,5.0
02063000,LA MEURTHE A GRATIN,2013-02-07,5.1,7.2,12.0,94.0,22.0,10.0,2.4,4.1,0.04,0.6,0.09,0.05,0.01,1.2,11.0
02063000,LA MEURTHE A GRATIN,2013-03-06,4.5,8.3,11.0,103.0,5.5,3.8,1.9,4.3,0.02,0.5,0.06,0.05,0.02,2.3,5.0
02063000,LA MEURTHE A GRATIN,2013-04-03,4.6,7.7,12.6,96.0,2.4,1.3,1.6,3.5,0.03,0.5,0.06,0.05,0.01,1.3,5.0
02063000,LA MEURTHE A GRATIN,2013-05-02,10.2,7.6,11.2,96.0,7.4,3.0,2.3,3.0,0.05,0.5,0.1,0.06,0.03,1.1,17.0
02063000,LA MEURTHE A GRATIN,2013-05-30,8.7,7.5,11.2,86.0,14.0,7.3,2.9,3.2,0.03,0.5,0.07,0.05,0.03,1.3,5.0
02063000,LA MEURTHE A GRATIN,2013-06-26,12.0,7.6,9.5,110.0,5.0,2.4,2.8,3.4,0.05,0.5,0.094,0.05,0.03,0.9,8.0
02063000,LA MEURTHE A GRATIN,2013-07-24,18.0,7.7,8.5,130.0,9.0,5.7,3.2,4.7,0.06,0.5,0.166,0.09,0.11,0.7,11.0
02063000,LA MEURTHE A GRATIN,2013-08-21,14.0,7.3,9.2,130.0,5.0,2.8,2.1,4.4,0.07,0.5,0.162,0.06,0.06,0.5,7.0
02063000,LA MEURTHE A GRATIN,2013-09-18,12.0,7.5,8.1,97.0,50.0,18.0,5.2,3.3,0.06,0.7,0.116,0.05,0.02,1.5,22.0
02063000,LA MEURTHE A GRATIN,2013-10-16,11.0,6.8,9.8,74.0,79.0,61.6,6.4,4.5,0.04,0.7,0.097,0.05,0.01,0.9,32.0
02063000,LA MEURTHE A GRATIN,2013-11-14,7.7,7.3,12.3,69.0,9.0,5.4,2.4,3.5,0.03,0.5,0.088,0.05,0.02,1.0,5.0
02064000,LA MEURTHE A LA VOIVRE,2013-01-09,4.9,7.4,12.2,110.0,6.0,5.1,2.2,4.3,0.06,1.1,0.11,0.11,0.02,0.5,5.0
02064000,LA MEURTHE A LA VOIVRE,2013-02-07,4.8,8.0,11.9,121.0,18.0,15.0,2.7,5.7,0.06,0.5,0.13,0.12,0.01,1.2,18.0
02064000,LA MEURTHE A LA VOIVRE,2013-03-06,5.0,8.0,10.7,125.0,5.2,4.6,2.1,4.4,0.05,0.5,0.07,0.13,0.03,2.6,5.0
02064000,LA MEURTHE A LA VOIVRE,2013-04-03,5.6,7.95,12.7,118.0,3.1,2.2,2.2,3.7,0.11,0.5,0.07,0.14,0.03,1.3,6.0
02064000,LA MEURTHE A LA VOIVRE,2013-05-02,10.9,7.5,9.5,120.0,11.0,2.8,2.6,4.7,0.06,0.5,0.1,0.1,0.04,1.2,15.0
02064000,LA MEURTHE A LA VOIVRE,2013-05-30,9.4,8.0,11.2,100.0,12.0,5.7,2.8,3.2,0.04,0.5,0.13,0.12,0.03,1.4,5.0
02064000,LA MEURTHE A LA VOIVRE,2013-06-26,13.0,7.7,9.1,130.0,6.0,2.0,3.0,3.6,0.07,0.5,0.123,0.1,0.06,0.9,10.0
02064000,LA MEURTHE A LA VOIVRE,2013-07-24,19.0,6.5,6.5,170.0,19.0,10.7,4.5,8.2,0.1,0.9,0.13,0.12,0.15,2.9,17.0
02064000,LA MEURTHE A LA VOIVRE,2013-08-21,14.0,7.5,9.0,160.0,5.0,2.6,2.1,4.6,0.09,0.5,0.19,0.09,0.1,0.8,6.0
02064000,LA MEURTHE A LA VOIVRE,2013-09-18,12.0,7.1,5.7,110.0,41.0,7.3,5.3,3.3,0.13,0.8,0.181,0.17,0.04,1.8,24.0
02064000,LA MEURTHE A LA VOIVRE,2013-10-16,11.0,6.7,8.4,84.0,98.0,43.9,6.8,4.6,0.12,0.9,0.115,0.07,0.01,1.9,34.0
02064000,LA MEURTHE A LA VOIVRE,2013-11-14,8.0,7.3,9.8,89.0,9.0,7.0,2.8,3.9,0.04,0.5,0.083,0.09,0.01,1.4,5.0
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-01-09,,,,,,,,5.1,,,,,,,
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-02-07,4.0,7.6,12.4,106.0,18.0,7.6,1.9,5.0,0.04,0.5,0.1,0.06,0.01,1.1,17.0
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-03-06,,,,,,,,4.9,,,,,,,
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-04-03,4.7,7.85,12.9,101.0,2.2,1.1,1.2,4.7,0.06,0.5,0.1,0.05,0.01,1.2,5.0
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-05-02,,,,,,,,3.9,,,,,,,
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-05-30,8.8,7.6,11.2,97.0,9.6,4.6,2.4,4.0,0.12,0.5,0.34,0.05,0.01,1.2,5.0
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-06-26,,,,,,,,3.7,,,,,,,
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-07-24,16.0,7.45,9.5,120.0,7.0,4.1,2.9,3.9,0.16,0.5,0.445,0.05,0.03,0.5,9.0
02064770,LE RABODEAU A MOYENMOUTIER (AMONT),2013-08-21,,,,,,,,4.2,,,,,,,
